code name ;Company Common Name;Instrument Type;Asset Category Code;ISIN Code;Exchange Name;Ticker Symbol;Currency Code;Country of Headquarters;TRBC Business Sector Name;Return On Equity - Actual;Return On Assets - Actual;Total Revenue;Normalized EBIT;Normalized EBITDA;Net Income Incl Extra Before Distributions;Depreciation And Amortization;Selling/General/Administrative Expense, Total;Total Current Assets;Total Liabilities;Total Current Liabilities;Total Equity;Net Debt Incl. Pref.Stock & Min.Interest;Total Assets, Reported;Total Long Term Debt;Cash;Cash and Equivalents;Quick Ratio;Current Ratio;Accounts Payable;Total Inventory;Common Stock, Total;Property/Plant/Equipment, Total - Net;Cash from Operating Activities, Cumulative;Capital Expenditures, Cumulative;Cash from Investing Activities, Cumulative;Cash from Financing Activities, Cumulative;debt to asset ratio ;equity to asset ratio ;debt to equity ratio ;Roa return on asset ;roe return on equity ;long term coverage ratio;asset turnover rate 
KSP.I;Kingspan Group PLC;Ordinary Shares;ORD;IE0004927939;IRISH STOCK EXCHANGE - ALL MARKET;KRX;EUR;"Ireland; Republic of";Cyclical Consumer Products;20,07;9,6;3668100000;359700000;439600000;284300000;15700000;NULL;1299700000;1707500000;786100000;1528100000;526000000;3235600000;661500000;NULL;176600000;1,08459;1,65335;326500000;447100000;23600000;703300000;283600000;-89800000;-253300000;-65600000;0,508963607;1,175732861;1,117400694;0,218742787;0,218742787;5,545124717;2,822266677
ANDR.VI;Andritz AG;Ordinary Shares;ORD;AT0000730007;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);ANDR;EUR;Austria;Industrial Goods;20;4,26;5889047000;331061000;460609000;262967000;129548000;2500030000;4404504000;4964538000;3374241000;1300810000;-738824000;6265348000;791806000;631792000;NULL;0,90211;1,30533;461239000;1360563000;104000000;762267000;237347000;-115453000;-544039000;134452000;0,179771888;0,295336319;3,816497413;0,059704112;0,059704112;7,437487213;1,337051119
MYTr.AT;Mytilineos Holdings SA;Ordinary Shares;ORD;GRS393503008;ATHENS EXCHANGE S.A. CASH MARKET;MYTIL;EUR;United States of America;Industrial Conglomerates;13,07;4,89;1526721000;240481000;316417000;154584000;1243000;86291000;1354292000;1841349000;890028000;1376870000;621448000;3218219000;598755000;17980000;142960000;1,34311;1,52163;331536000;158890000;138839000;1136779000;214172000;-127496000;-117203000;-132960000;0,442116619;1,016671442;1,337344121;0,114143774;0,114143774;2,549825889;1,127320401
IR5B_u.I;Irish Continental Group PLC;Unit;UNT;IE00BLP58571;IRISH STOCK EXCHANGE - ALL MARKET;IR5B;EUR;"Ireland; Republic of";Transportation;29,77;NULL;335100000;59900000;80700000;83300000;20800000;22500000;135200000;169500000;114600000;223800000;-39600000;393300000;50000000;NULL;90300000;1,1562;1,17976;NULL;2700000;12300000;249500000;71800000;-17000000;27700000;-51300000;0,369822485;1,655325444;0,757372654;0,61612426;0,61612426;6,702;2,478550296
POST.VI;Oesterreichische Post AG;Ordinary Shares;ORD;AT0000APOST4;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);POST;EUR;Austria;Transportation;24,154;10,274;1938900000;221300000;291700000;165200000;70400000;1246500000;701100000;976300000;546500000;697900000;-326900000;1674200000;3400000;107800000;NULL;1,24263;1,28289;190800000;22000000;337800000;615700000;255700000;-110300000;-109100000;-134600000;0,004849522;0,995435744;1,398911019;0,235629725;0,235629725;570,2647059;2,765511339
AUTr.AT;Autohellas SA;Ordinary Shares;ORD;GRS337003008;ATHENS EXCHANGE S.A. CASH MARKET;OTOEL;EUR;Greece;Transportation;14,92;NULL;340631900;56771280;122008050;31625790;NULL;34621890;122765590;509224360;229708930;228161500;334416620;737385860;235036800;29001380;NULL;0,394;0,53444;48997620;32260250;3908400;446080560;7778990;-7723980;-1435880;12673830;1,914516926;1,858513448;2,231859275;0,257611192;0,257611192;1,449270497;2,774652897
FACC.VI;FACC AG;Ordinary Shares;ORD;AT00000FACC2;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);FACC;EUR;Austria;Industrial Goods;13,092;NULL;747577000;55217000;88112000;36992000;1346000;48513000;352373000;380481000;169363000;323077000;181973000;703558000;179682000;NULL;63488000;1,30968;2,08058;48875000;130562000;45790000;173704000;63074000;-35068000;-35064000;-12979000;0,509919886;0,916860826;1,177679005;0,104979666;0,104979666;4,160555871;2,121550176
HELr.AT;Ellaktor SA;Ordinary Shares;ORD;GRS191213008;ATHENS EXCHANGE S.A. CASH MARKET;ELLAKTOR;EUR;Greece;Industrial & Commercial Services;-6,31;-1,11;1865749000;150323000;255945000;-41167000;1209000;74658000;1563492000;2916070000;1108266000;634686000;1094527000;3550756000;1175609000;1605000;508505000;1,37494;1,41076;685607000;39695000;182311000;510155000;137848000;-95372000;-59802000;-63321000;0,751912386;0,405941316;4,59450815;-0,026330164;-0,026330164;1,587048925;1,193321744
HRMr.AT;GEK TERNA Holdings Real Estate Construction SA;Ordinary Shares;ORD;GRS145003000;ATHENS EXCHANGE S.A. CASH MARKET;GEKTERNA;EUR;Greece;Industrial & Commercial Services;11,156;1,95;1185531000;207504000;281322000;69816000;2662000;47188000;1413761000;3604874000;1179531000;488881000;1361318000;4093755000;1244266000;568289000;NULL;1,15249;1,19858;240078000;54365000;58951000;1246267000;7616000;-259992000;-167934000;187718000;0,88011057;0,34580173;7,373724894;0,04938317;0,04938317;0,952795463;0,838565359
OLPr.AT;Piraeus Port Authority SA;Ordinary Shares;ORD;GRS470003013;ATHENS EXCHANGE S.A. CASH MARKET;PPA;EUR;Greece;Transportation;NULL;NULL;111530840;29291180;43624890;11289380;NULL;22097110;90100080;178022270;33349330;185899440;6706340;363921720;62500000;96580;61765590;2,63234;2,70171;3687750;2313380;50000000;259362800;32733410;-6455150;-6144130;-8490310;0,69367308;2,063254994;0,957626715;0,125298224;0,125298224;1,78449344;1,237855061
ABGV.VI;Porr AG;Ordinary Shares;ORD;AT0000609607;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);POS;EUR;Austria;Industrial & Commercial Services;12,786;NULL;4292886000;14169000;124630000;60492000;108990000;1300997000;1847646000;2291000000;1700688000;593790000;50225000;2884790000;380735000;358390000;317000;1,04246;1,08641;1032040000;74739000;29095000;612760000;-15897000;-164107000;-209893000;107248000;0,206064906;0,321376497;3,85826639;0,032740038;0,032740038;11,2752597;2,323435333
PALF.VI;Palfinger AG;Ordinary Shares;ORD;AT0000758305;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);PAL;EUR;Austria;Industrial Goods;9,571;3,409;1471075000;121350000;177962000;-11423000;99853000;219337000;650407000;999400000;390531000;478984000;573291000;1478384000;491256000;39756000;NULL;0,92534;1,66544;136529000;289034000;37593000;312106000;91978000;-82187000;-58684000;-24832000;0,755305524;0,736437338;2,086499758;-0,017562849;-0,017562849;2,994518133;2,261776088
AGNr.AT;Aegean Airlines SA;Ordinary Shares;ORD;GRS495003006;ATHENS EXCHANGE S.A. CASH MARKET;AEGN;EUR;Greece;Transportation;24,53;9,06;1127625320;100400860;119803820;60365320;19402960;124985080;476623570;433641280;362201800;247940310;-269086190;681581590;21753290;156698390;18662440;1,27396;1,31591;57613530;15193250;46421110;94191860;95506960;-4709280;-16673500;-38768940;0,045640399;0,520201529;1,748974501;0,126651982;0,126651982;51,83700121;2,365861428
ZUMV.VI;Zumtobel Group AG;Ordinary Shares;ORD;AT0000837307;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);ZAG;EUR;Austria;Industrial Goods;-6,59;-1,96;1196516000;24700000;74454000;-46690000;7545000;356105000;493344000;721565000;385582000;264541000;148727000;986106000;175656000;NULL;84830000;0,76406;1,27948;153758000;198735000;108750000;222159000;49706000;-68975000;-73603000;23472000;0,356051761;0,536220163;2,727611221;-0,094639846;-0,094639846;6,811700141;2,425317831
STRV.VI;STRABAG SE;Ordinary Shares;ORD;AT000000STR1;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);STR;EUR;Austria;Industrial & Commercial Services;8,508;NULL;13508725000;258483000;651216000;278913000;384607000;3413097000;6958382000;7683650000;5511043000;3370473000;-1566596000;11054123000;882879000;1242000;NULL;1,05617;1,26263;2290897000;1137805000;110000000;1936032000;1350113000;-457616000;-333302000;-234520000;0,126879927;0,484375966;2,279694868;0,040083025;0,040083025;15,30076602;1,941360075
VIEV.VI;Flughafen Wien AG;Ordinary Shares;ORD;AT00000VIE62;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);FLU;EUR;Austria;Transportation;5,621;NULL;753184700;197489300;323943500;114743300;126454200;354383700;192076400;940540300;250736100;1122450000;421519100;2062990300;356147600;47918700;NULL;0,7422;0,76605;46043900;5979500;152670000;1441371900;277908000;-93183900;-156914100;-116513700;1,854197601;5,843768417;0,837935142;0,597383645;0,597383645;2,114810545;3,921276638
TSM1T.TL;Tallinna Sadam AS;Ordinary Shares;ORD;EE3100021635;NASDAQ OMX TALLINN;TSM1T;EUR;Estonia;Transportation;NULL;NULL;121295000;47535000;69288000;26425000;20480000;17957000;16526000;271345000;32912000;325792000;228646000;597137000;213611000;NULL;6954000;0,49298;0,50213;7810000;301000;185203000;577125000;43426000;-26517000;-25447000;-60943000;12,92575336;19,71390536;0,832878033;1,598995522;1,598995522;0,567831245;7,339646617
FRIr.AT;Frigoglass SA;Ordinary Shares;ORD;GRS346003007;ATHENS EXCHANGE S.A. CASH MARKET;FRIGO;EUR;Greece;Applied Resources;NULL;NULL;386049000;33001000;57799000;7648000;NULL;41299000;253967000;473982000;157741000;-83148000;263608000;390834000;233414000;8000;53122000;1,04533;1,61003;60985000;89075000;127958000;106755000;-33773000;-19229000;-8911000;42849000;0,919072163;-0,327396867;-5,700461827;0,030114149;0,030114149;1,653923929;1,520075443
AVAr.AT;Avax SA;Ordinary Shares;ORD;GRS213213002;ATHENS EXCHANGE S.A. CASH MARKET;AVAX;EUR;Greece;Industrial & Commercial Services;-28,85;NULL;673077030;2055110;12491760;-10341330;1211310;35607760;668363830;1127791140;583964590;110101770;512599510;1237892910;471919410;214410;73294890;1,07739;1,14453;179317300;39204490;45039810;111700740;-32408630;-26786760;-890230;21108770;0,706081611;0,164733286;10,24316993;-0,015472606;-0,015472606;1,426254178;1,007051848
MIA.MT;Malta International Airport PLC;Ordinary Shares;ORD;MT0000250101;MALTA STOCK EXCHANGE;MIA;EUR;Malta;Transportation;NULL;NULL;82369150;41198490;48609120;24150480;7410630;21466520;54676790;87102160;45951570;95748350;-5385350;182850510;31147640;38401910;NULL;1,17048;1,18988;3346690;891510;33825000;105864390;42702020;-13790640;-13988900;-26861420;0,56966841;1,751169921;0,909698809;0,441695279;0,441695279;2,64447483;1,506473771
VILr.AT;Unibios Holdings SA;Ordinary Shares;ORD;GRS084003011;ATHENS EXCHANGE S.A. CASH MARKET;BIOSK;EUR;Greece;Industrial Goods;NULL;NULL;5381250;-60340;151050;-377680;NULL;2520110;4941000;10916900;7167440;8494640;6117330;19411550;3142680;NULL;103120;0,45369;0,68937;3860350;1689180;937640;4690430;51580;-1101630;-1522890;1254970;0,636041287;1,719214734;1,285151578;-0,076437968;-0,076437968;1,712312421;1,089101396
SMPV.VI;Semperit AG Holding;Ordinary Shares;ORD;AT0000785555;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);SEM;EUR;Austria;Automobiles & Auto Parts;-14,248;-4,588;874181000;63002000;99595000;-25657000;36593000;157968000;453891000;574706000;198660000;278506000;175285000;853212000;305478000;165531000;-1000;1,4807;2,28476;110913000;159736000;21359000;356040000;64123000;-74475000;70520000;-154899000;0,673020615;0,613596656;2,063531845;-0,056526787;-0,056526787;2,861682347;1,925971213
EKTr.AT;Ekter SA;Ordinary Shares;ORD;GRS222213001;ATHENS EXCHANGE S.A. CASH MARKET;EKTER;EUR;Greece;Industrial & Commercial Services;NULL;NULL;8426950;-1406350;-1358700;-1343990;2940;1431650;12596180;4800550;NULL;19534790;-4892860;24335340;0;NULL;4892860;10,7825;12,59618;NULL;1813680;5850000;360250;-2258690;-16560;-369760;-441310;0;1,550850337;0,245743619;-0,106698221;-0,106698221;#DIV/0!;0,669008382
INRr.AT;Intracom Holdings SA;Ordinary Shares;ORD;GRS087003000;ATHENS EXCHANGE S.A. CASH MARKET;INTRK;EUR;Greece;Investment Holding Companies;NULL;NULL;397129000;23193000;30242000;926000;NULL;56465000;461879000;532328000;373056000;257224000;108069000;789552000;106764000;140064000;8162000;1,13368;1,2381;83009000;38952000;187567000;122586000;36627000;-14789000;-49446000;53853000;0,231151449;0,556907762;2,069511399;0,002004854;0,002004854;3,719690158;0,859811769
TAL1T.TL;Tallink Grupp AS;Ordinary Shares;ORD;EE3100004466;NASDAQ OMX TALLINN;TAL1T;EUR;Estonia;Cyclical Consumer Services;5,63;3;966977000;71958000;158329000;46496000;8202000;116809000;181487000;722318000;316662000;836279000;471995000;1558597000;400968000;88048000;NULL;0,44468;0,57313;43097000;40675000;361736000;1308441000;136178000;-219207000;-86758000;-39282000;2,209348328;4,607927841;0,863728493;0,256194659;0,256194659;2,411606412;5,328078595
RBAV.VI;Rosenbauer International AG;Ordinary Shares;ORD;AT0000922554;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);ROS;EUR;Austria;Industrial Goods;1,18;NULL;847644700;23662400;42283100;7530300;18620700;104558000;441211400;417212400;251526400;208228100;215861500;625440500;99819800;19948200;92900;0,99416;1,75414;39490300;191152900;13600000;145891800;28351100;-22187100;-21950800;-15689600;0,226240301;0,471946328;2,003631594;0,017067329;0,017067329;8,491749132;1,921175881
DQ5.I;CPL Resources PLC;Ordinary Shares;ORD;IE0007214426;IRISH STOCK EXCHANGE - ALL MARKET;DQ5;EUR;"Ireland; Republic of";Industrial & Commercial Services;9,75;NULL;522691000;17881000;18870000;16089000;NULL;65269000;133893000;70605000;69334000;92366000;-24046000;162971000;0;NULL;29823000;1,93113;1,93113;2800000;NULL;2716000;2239000;20479000;-1244000;-1244000;-28692000;0;0,689849357;0,764404651;0,120163115;0,120163115;#DIV/0!;3,903796315
LKPG.LJ;Luka Koper dd;Ordinary Shares;ORD;SI0031101346;LJUBLJANA STOCK EXCHANGE (OFFICIAL MARKET);LKPG;EUR;Slovenia;Transportation;10,25;NULL;211438380;56172220;84419000;34961520;28246780;57067370;76973030;186233640;43340560;350245050;84560790;536478690;100682270;30394220;1980000;1,75208;1,776;17471270;1037070;58420970;384819160;69248720;-32689090;-30002300;-12698740;1,308020095;4,550230776;0,531723832;0,454204804;0,454204804;2,10005575;2,746915121
DROr.AT;Dromeas Office Furniture Industry SA;Ordinary Shares;ORD;GRS412503005;ATHENS EXCHANGE S.A. CASH MARKET;DROME;EUR;Greece;Industrial & Commercial Services;2,715;1,758;10938200;115270;1866700;-889790;1747350;3658690;23884240;36594750;9935170;25806840;25137390;62401600;20704600;NULL;2100390;0,91668;2,40401;2139650;14776890;10763200;37215920;1688000;-262000;-261000;-558000;0,866872884;1,080496595;1,418025221;-0,037254273;-0,037254273;0,528298059;0,457967262
HAE1T.TL;Harju Elekter AS;Ordinary Shares;ORD;EE3100004250;NASDAQ OMX TALLINN;HAE1T;EUR;Estonia;Industrial Goods;NULL;NULL;102402000;5482000;7137000;29129000;398000;9449000;48713000;20105000;17136000;69872000;-17333000;89977000;2910000;10992000;NULL;2,08193;2,84273;9079000;13037000;11176000;11983000;4560000;-3265000;6284000;-3126000;0,059737647;1,434360438;0,28774044;0,597971794;0,597971794;35,18969072;2,102149324
EPAr.AT;Attica Holdings SA;Ordinary Shares;ORD;GRS144003001;ATHENS EXCHANGE S.A. CASH MARKET;ATTICA;EUR;Greece;Transportation;NULL;NULL;271541000;25615000;50358000;1247000;852000;38218000;136490000;276437000;58364000;402915000;194634000;679352000;214430000;44099000;0;2,28195;2,3386;18232000;3306000;57498000;527073000;25666000;-1185000;-7113000;-25637000;1,571030845;2,951974504;0,6860926;0,0091362;0,0091362;1,266338665;1,989457103
INCr.AT;Intracom Constructions Technical and Steel Constructions SA;Ordinary Shares;ORD;GRS432003028;ATHENS EXCHANGE S.A. CASH MARKET;INKAT;EUR;Greece;Industrial & Commercial Services;NULL;NULL;147167990;5561590;9253940;-7965620;563120;16284800;187687560;272051650;169959940;56321020;57793240;328372670;67429190;NULL;41768720;1,01883;1,1043;1324130;14527770;45676000;64120060;28466700;-11824790;-19250590;18512660;0,359262969;0,300078599;4,830375054;-0,042440852;-0,042440852;2,182556101;0,784111584
MRK1T.TL;Merko Ehitus AS;Ordinary Shares;ORD;EE3100098328;NASDAQ OMX TALLINN;MRK1T;EUR;Estonia;Industrial & Commercial Services;7,93;5,71;317598000;14236000;16416000;14694000;483000;13243000;233967000;146925000;104172000;130170000;24713000;277095000;35138000;1000;39209000;1,11099;2,24597;35356000;118233000;7929000;9665000;-1302000;-1367000;991000;6089000;0,150183573;0,556360512;1,128716294;0,062803729;0,062803729;9,0385907;1,357447845
MLITN.EUA;Italy Innovazioni SpA;Ordinary Shares;ORD;IT0005336521;NYSE EURONEXT - MARCHE LIBRE PARIS;MLITN;Unable to collect data for the field 'TR.COMPANYREPORTCURRENCY' and some specific identifier(s).;Italy;Industrial Goods;NULL;NULL;Unable to collect data for the field 'TR.TotalRevenue' and some specific identifier(s).;Unable to collect data for the field 'TR.NormalizedEbit' and some specific identifier(s).;Unable to collect data for the field 'TR.NormalizedEbitda' and some specific identifier(s).;Unable to collect data for the field 'TR.NetIncome' and some specific identifier(s).;Unable to collect data for the field 'TR.DepreciationAmort' and some specific identifier(s).;Unable to collect data for the field 'TR.SgaExpenseTotal' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalCurrentAssets' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalLiabilities' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalCurrLiabilities' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).;Unable to collect data for the field 'TR.NetDebt' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalAssetsReported' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalLongTermDebt' and some specific identifier(s).;Unable to collect data for the field 'TR.Cash' and some specific identifier(s).;Unable to collect data for the field 'TR.CashandEquivalents' and some specific identifier(s).;Unable to collect data for the field 'TR.QuickRatio' and some specific identifier(s).;Unable to collect data for the field 'TR.CurrentRatio' and some specific identifier(s).;Unable to collect data for the field 'TR.AccountsPayable' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalInventory' and some specific identifier(s).;Unable to collect data for the field 'TR.CommonStockTotal' and some specific identifier(s).;Unable to collect data for the field 'TR.PropertyPlantEquipmentTotalNet' and some specific identifier(s).;Unable to collect data for the field 'TR.CashFromOperatingAct' and some specific identifier(s).;Unable to collect data for the field 'TR.CapitalExpenditures' and some specific identifier(s).;Unable to collect data for the field 'TR.CashFromInvestingAct' and some specific identifier(s).;Unable to collect data for the field 'TR.CashFromFinancingAct' and some specific identifier(s).;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!
OLTr.AT;Thessaloniki Port Authority SA;Ordinary Shares;ORD;GRS427003009;ATHENS EXCHANGE S.A. CASH MARKET;OLTH;EUR;Greece;Transportation;NULL;NULL;54231940;11492690;19036590;7242960;224330;5047350;100471670;17431010;11658190;137851500;-90324980;155282510;0;4567190;76321750;8,46319;8,61812;2396150;1806150;30240000;45196750;20599920;-2397150;16769750;-4939200;0;1,372043483;0,126447735;0,072089575;0,072089575;#DIV/0!;0,539773451
SWUT.VI;SW Umwelttechnik Stoiser & Wolschner AG;Ordinary Shares;ORD;AT0000808209;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);SWUT;EUR;Austria;Industrial & Commercial Services;NULL;NULL;61281000;3602000;7068000;1084000;3466000;11033000;24393000;76057000;18405000;4433000;55886000;80490000;52861000;NULL;2988000;0,7473;1,32535;NULL;10639000;4798000;45358000;5363000;-2930000;-396000;-3775000;2,167056123;0,181732464;17,15700429;0,044438978;0,044438978;1,159285674;2,512237117
ELNr.AT;Elton SA;Ordinary Shares;ORD;GRS397003005;ATHENS EXCHANGE S.A. CASH MARKET;ELTON;EUR;Greece;Chemicals;7,502;2,88;126923230;6791970;7751850;3322830;862220;13597760;73748090;44626040;37264100;50062010;19197300;94688050;5566530;NULL;4832390;1,38726;1,97907;13748970;22053020;13899700;16974970;-242920;-1708030;-1684220;718680;0,075480328;0,678824496;0,891415267;0,045056489;0,045056489;22,80114003;1,721037521
LYKr.AT;Inform P Lykos SA;Ordinary Shares;ORD;GRS208303008;ATHENS EXCHANGE S.A. CASH MARKET;LYK;EUR;Greece;Industrial & Commercial Services;6,455;3,293;62399780;939570;4894830;-647970;649220;7093660;22087020;35221730;27619940;46929700;18201500;82151430;4188680;NULL;2067400;0,59777;0,79968;9352540;5576570;12758590;55845050;3371300;-1435720;-1387450;-845670;0,189644416;2,124763775;0,750521099;-0,02933714;-0,02933714;14,89724209;2,82517877
CDUL.EUL;Conduril Engenharia SA;Ordinary Shares;ORD;PTCDU0AE0003;NYSE EURONEXT - EASYNEXT LISBON;CDU;EUR;Portugal;Industrial & Commercial Services;NULL;NULL;140460970;24283440;33176910;7006700;8893480;36298470;298597190;238188310;175488610;217828860;23425620;456017170;50848700;NULL;6026020;1,63823;1,70152;76818220;11106260;10000000;54603780;24880420;-8778800;-1598550;-25428460;0,170291958;0,729507401;1,093465347;0,023465392;0,023465392;2,762331584;0,470402853
ELTr.AT;Eltrak SA;Ordinary Shares;ORD;GRS142003003;ATHENS EXCHANGE S.A. CASH MARKET;ELTRK;EUR;Greece;Industrial Goods;NULL;NULL;93281000;6662000;9031000;4937000;NULL;20017000;46482000;57132000;47104000;53292000;12361000;110424000;642000;NULL;7502000;0,55804;0,9868;10134000;20196000;4777000;61364000;11152000;-527000;-279000;-9971000;0,013811798;1,146508326;1,072055843;0,106213158;0,106213158;145,2975078;2,006819844
CLEN.VI;Cleen Energy AG;Ordinary Shares;ORD;AT0000A1PY49;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);CLEN;EUR;Austria;Industrial Goods;NULL;NULL;2562030;-1241300;-923770;-1813790;317520;485730;957710;1706340;1420140;1756220;565860;3462550;0;5480;NULL;0,46029;0,67438;257930;304030;3570000;70230;-296650;-19380;-11210;309060;0;1,833770139;0,971598091;-1,893882282;-1,893882282;#DIV/0!;2,675162628
MTPT.MT;MaltaPost plc;Ordinary Shares;ORD;MT0000390105;MALTA STOCK EXCHANGE;MTP;EUR;Malta;Transportation;NULL;NULL;38438000;2990000;3779000;2013000;789000;29423000;22898000;17872000;15048000;23640000;-10868000;41512000;0;NULL;8854000;1,47129;1,52166;6815000;758000;9414000;14390000;1755000;-1545000;-1443000;-244000;0;1,032404577;0,756006768;0,087911608;0,087911608;#DIV/0!;1,678661892
WTE.VI;NET New Energy Technologies AG;Ordinary Shares;ORD;ATNEWENERGY6;WIENER BOERSE AG DRITTER MARKT (THIRD MARKET);WTE;Unable to collect data for the field 'TR.COMPANYREPORTCURRENCY' and some specific identifier(s).;Austria;Industrial Goods;NULL;NULL;Unable to collect data for the field 'TR.TotalRevenue' and some specific identifier(s).;Unable to collect data for the field 'TR.NormalizedEbit' and some specific identifier(s).;Unable to collect data for the field 'TR.NormalizedEbitda' and some specific identifier(s).;Unable to collect data for the field 'TR.NetIncome' and some specific identifier(s).;Unable to collect data for the field 'TR.DepreciationAmort' and some specific identifier(s).;Unable to collect data for the field 'TR.SgaExpenseTotal' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalCurrentAssets' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalLiabilities' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalCurrLiabilities' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalEquity' and some specific identifier(s).;Unable to collect data for the field 'TR.NetDebt' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalAssetsReported' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalLongTermDebt' and some specific identifier(s).;Unable to collect data for the field 'TR.Cash' and some specific identifier(s).;Unable to collect data for the field 'TR.CashandEquivalents' and some specific identifier(s).;Unable to collect data for the field 'TR.QuickRatio' and some specific identifier(s).;Unable to collect data for the field 'TR.CurrentRatio' and some specific identifier(s).;Unable to collect data for the field 'TR.AccountsPayable' and some specific identifier(s).;Unable to collect data for the field 'TR.TotalInventory' and some specific identifier(s).;Unable to collect data for the field 'TR.CommonStockTotal' and some specific identifier(s).;Unable to collect data for the field 'TR.PropertyPlantEquipmentTotalNet' and some specific identifier(s).;Unable to collect data for the field 'TR.CashFromOperatingAct' and some specific identifier(s).;Unable to collect data for the field 'TR.CapitalExpenditures' and some specific identifier(s).;Unable to collect data for the field 'TR.CashFromInvestingAct' and some specific identifier(s).;Unable to collect data for the field 'TR.CashFromFinancingAct' and some specific identifier(s).;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!;#VALORE!
FKAV.VI;Frauenthal Holding AG;Ordinary Shares;ORD;AT0000762406;WIENER BOERSE AG AMTLICHER HANDEL (OFFICIAL MARKET);FKA;EUR;Austria;Industrial Conglomerates;NULL;NULL;904454000;41554000;58882000;-8517000;17328000;239594000;247903000;323649000;179989000;94385000;70201000;418034000;66679000;51000;26663000;0,59295;1,37732;96889000;141178000;9435000;115495000;41396000;-20568000;-39272000;14658000;0,268972138;0,380733593;3,429030037;-0,03435618;-0,03435618;13,5643006;3,648418938
MLTEA.EUA;Team SA;Ordinary Shares;ORD;FR0000033466;NYSE EURONEXT - MARCHE LIBRE PARIS;MLTEA;EUR;France;Industrial Goods;NULL;NULL;47398230;18553010;19085340;12653590;532330;7841720;34493680;19110790;13986700;67183510;-17792380;86294300;1866470;2105500;17553350;2,07637;2,46618;6400810;5452050;4000000;1554460;NULL;NULL;NULL;NULL;0,054110492;1,947704913;0,284456558;0,366837925;0,366837925;25,39458443;1,374113461
MEVr.AT;Mevaco SA;Ordinary Shares;ORD;GRS319103008;ATHENS EXCHANGE S.A. CASH MARKET;MEVA;EUR;Greece;Industrial Goods;NULL;NULL;10622410;-1599910;-714770;-1533770;134600;1338240;6807630;9738910;6318160;24917700;2921510;34656620;756670;NULL;1745280;0,85123;1,07747;1755260;1429400;9975000;27638160;-94930;-101710;-75070;-1136140;0,111150283;3,660260619;0,390843055;-0,22530161;-0,22530161;14,03836547;1,560368293
MCON.I;Mincon Group PLC;Ordinary Shares;ORD;IE00BD64C665;IRISH STOCK EXCHANGE - ALL MARKET;MIO;EUR;"Ireland; Republic of";Industrial Goods;9,8;NULL;97358000;13440000;16454000;10092000;610000;23788000;83177000;23736000;13927000;107361000;-25355000;131097000;1405000;NULL;28215000;3,68536;5,97236;7721000;31851000;2105000;22576000;10072000;-6802000;-13917000;-4463000;0,016891689;1,290753453;0,221085869;0,121331618;0,121331618;69,29395018;1,170491843
PLAP.EUA;Placoplatre SA;Ordinary Shares;ORD;FR0000030769;NYSE EURONEXT - MARCHE LIBRE PARIS;MLPLC;EUR;France;Cyclical Consumer Products;NULL;NULL;513861380;23147150;51200150;22311000;28046110;138442260;212998300;230543990;160414340;271464230;52544830;502008220;53853000;NULL;2163170;1,05157;1,3278;65773170;44311730;10000000;275008780;NULL;NULL;NULL;NULL;0,252833004;1,274490125;0,849261024;0,104747315;0,104747315;9,541926726;2,412513997
